event_time,run_id,headway,deviation,qt2_trackid
2023-10-10 19:45:13,B219,14.4214,-3.08708,11020
2023-10-10 19:48:24,B224,10.9809,-12.3186,15020
2023-10-10 19:50:58,B215,2.65035,9.11455,15020
2023-10-10 19:55:43,B120,10.6379,-1.5916,11020
2023-10-10 20:01:54,B215,11.0254,-1.82743,15020
2023-10-10 20:07:03,B220,11.4619,-0.920117,11020
2023-10-10 20:16:53,B225,15.067,-4.811,15020
2023-10-10 20:18:32,B129,11.6144,-0.4011,11020
2023-10-10 20:31:37,B127,13.2312,-1.49898,11020
2023-10-10 20:32:10,B216,15.3639,-8.0915,15020
2023-10-10 20:42:47,B226,11.2938,-0.659383,11020
2023-10-10 20:46:57,B124,14.8686,-10.8767,15020
2023-10-10 20:59:28,B218,16.8163,-5.34227,11020
2023-10-10 21:01:01,B125,14.149,-0.9422,15020
2023-10-10 21:06:51,B221,7.52095,-0.729717,11020
2023-10-10 21:13:58,B131,13.0279,-1.88667,15020
2023-10-10 21:18:58,B227,12.2445,-0.8408,11020
2023-10-10 21:25:33,B217,11.6641,-1.4673,15020
2023-10-10 21:31:18,B223,12.4687,-1.17607,11020
2023-10-10 21:38:52,B126,13.4131,-2.79697,15020
2023-10-10 21:42:46,B228,11.6023,-0.644917,11020
2023-10-10 21:49:49,B132,11.023,-1.7366,15020
2023-10-10 21:55:07,B123,12.4864,-0.997917,11020
2023-10-10 22:01:45,B219,12.0277,-1.68092,15020
2023-10-10 22:06:04,B224,11.0853,0.0502333,11020
2023-10-10 22:17:24,B220,15.7304,12.6721,15020
2023-10-10 22:23:43,B229,17.7707,-5.58707,11020
2023-10-10 22:26:37,B218,9.29343,0.0,15020
2023-10-10 22:40:36,B225,17.0292,-10.4829,11020
2023-10-10 22:47:09,B129,20.5354,-2.07332,15020
2023-10-10 23:02:02,B124,21.5539,-16.9033,11020
2023-10-10 23:03:04,B226,15.9977,-2.98758,15020
2023-10-10 23:12:00,B221,9.01428,3.08155,15020
2023-10-10 23:17:01,B227,5.1003,13.0646,15020
2023-10-10 23:22:50,B125,20.9307,-7.70067,11020
2023-10-10 23:31:19,B131,8.63108,-1.19833,11020
2023-10-10 23:32:02,B227,15.1025,-2.03783,15020
2023-10-10 23:51:45,B126,20.5629,-6.62782,11020
2023-10-10 23:52:38,B223,20.6023,-7.55677,15020
2023-10-11 00:04:21,B132,12.7234,-4.21783,11020
2023-10-11 00:11:53,B228,19.3396,-11.813,15020
2023-10-11 00:16:32,B224,4.73482,3.53563,15020
2023-10-11 00:30:03,B127,25.8348,-9.9192,11020
2023-10-11 00:30:53,B224,14.4262,-10.8905,15020
2023-10-11 00:52:06,B229,21.22,-12.0272,15020
2023-10-11 01:00:13,B129,30.3141,-0.0999,11020
2023-10-11 01:21:57,B225,29.9242,-21.868,15020
2023-10-11 01:30:29,B226,30.3899,-0.356333,11020
2023-10-11 01:34:34,B131,12.702,25.5135,15020
2023-10-11 01:34:35,B131,12.7295,25.5135,15020
2023-10-11 01:48:01,B131,13.5354,12.0615,15020
2023-10-11 01:57:48,B131,9.86995,2.27497,15020
2023-10-11 02:00:47,B227,30.439,-0.66195,11020
2023-10-11 02:30:51,B228,30.1996,-0.728167,11020
2023-10-11 02:32:52,B132,35.1531,-2.7948,15020
2023-10-11 03:01:02,B229,30.3179,-0.912667,11020
2023-10-11 03:01:07,B101,0.0,18.8721,15020
2023-10-11 03:25:38,B226,28.7763,34.3648,15020
2023-10-11 03:26:19,B201,25.4139,-6.19317,11020
2023-10-11 03:30:33,B102,24.6368,9.43603,15020
2023-10-11 03:49:48,B202,23.6076,-9.66735,11020
2023-10-11 04:15:37,B130,25.9643,-15.4982,11020
2023-10-11 04:15:49,B103,49.6213,-0.745767,15020
2023-10-11 04:16:15,B203,1.66667e-05,-1.25758,11020
2023-10-11 04:30:20,B131,14.8415,-0.206417,11020
2023-10-11 04:31:19,B227,15.5834,-1.24577,15020
2023-10-11 04:46:15,B204,16.0494,-1.12242,11020
2023-10-11 04:46:28,B104,15.235,-1.39733,15020
2023-10-11 04:47:59,B205,1.8691,0.0,11020
2023-10-11 05:00:26,B228,14.0456,-0.3595,15020
2023-10-11 05:15:30,B105,15.1456,-0.4217,15020
2023-10-11 05:21:00,B132,33.0227,-20.8808,11020
2023-10-11 05:30:30,B229,15.0791,-0.41735,15020
2023-10-11 05:40:24,B133,19.5283,-10.2756,11020
2023-10-11 05:41:25,B201,11.0144,-1.34837,15020
2023-10-11 05:41:33,B101,0.0,0.433933,11020
2023-10-11 05:50:56,B202,9.59043,-0.855383,15020
2023-10-11 05:54:25,B102,14.1441,-0.28625,11020
2023-10-11 06:00:56,B106,10.084,-0.856017,15020
2023-10-11 06:03:53,B107,3.03035,6.19703,15020
2023-10-11 06:06:33,B210,12.2722,-0.425017,11020
2023-10-11 06:09:35,B107,5.78878,0.40825,15020
2023-10-11 06:19:04,B207,12.6509,-0.942583,11020
2023-10-11 06:20:15,B114,10.6668,-0.1752,15020
2023-10-11 06:29:23,B203,9.2116,0.6966,15020
2023-10-11 06:30:35,B103,11.6466,-0.455733,11020
2023-10-11 06:33:28,B205,4.16713,4.11287,15020
2023-10-11 06:38:25,B115,5.03408,6.66218,15020
2023-10-11 06:38:40,B115,5.29002,6.66218,15020
2023-10-11 06:38:42,B205,0.378683,-1.21648,15020
2023-10-11 06:41:15,B211,10.7985,-1.12083,11020
2023-10-11 06:46:17,B115,7.56982,-1.20293,15020
2023-10-11 06:51:39,B208,10.5367,-1.5242,11020
2023-10-11 06:53:01,B116,6.81642,-0.435917,15020
2023-10-11 07:00:21,B104,8.83622,-0.227017,11020
2023-10-11 07:00:58,B117,8.03975,-0.892267,15020
2023-10-11 07:07:21,B118,6.46577,-1.27462,15020
2023-10-11 07:10:48,B209,10.5889,-0.682583,11020
2023-10-11 07:13:16,B204,5.99228,-1.18353,15020
2023-10-11 07:20:08,B108,6.95852,-2.05865,15020
2023-10-11 07:20:18,B212,9.61905,-0.168233,11020
2023-10-11 07:24:03,B108,1.66667e-05,-6.0652,15020
2023-10-11 07:30:18,B105,10.132,-0.166783,11020
2023-10-11 07:30:21,B109,10.3022,-0.277533,15020
2023-10-11 07:40:22,B213,10.2149,-0.248367,11020
2023-10-11 07:41:03,B206,10.785,-4.97917,15020
2023-10-11 07:41:09,B206,10.8771,-4.97917,15020
2023-10-11 07:41:28,B210,1.66667e-05,0.520367,15020
2023-10-11 07:47:54,B110,6.9306,0.17365,15020
2023-10-11 07:50:34,B106,10.3226,-0.437567,11020
2023-10-11 07:54:52,B111,7.04433,-0.787267,15020
2023-10-11 08:00:39,B201,10.2218,-0.52595,11020
2023-10-11 08:07:17,B112,12.497,-7.20087,15020
2023-10-11 08:10:33,B202,10.0254,-0.417933,11020
2023-10-11 08:18:09,B211,10.954,-0.07145,15020
2023-10-11 08:20:08,B101,1.66667e-05,-14.1472,15020
2023-10-11 08:21:53,B114,11.4674,-1.75187,11020
2023-10-11 08:25:41,B102,7.61287,-13.6009,15020
2023-10-11 08:27:07,B211,1.52328,-9.04077,15020
2023-10-11 08:30:23,B107,8.63595,-0.254283,11020
2023-10-11 08:37:34,B113,10.5267,-13.484,15020
2023-10-11 08:44:07,B207,6.63975,-14.0403,15020
2023-10-11 08:47:17,B208,3.25557,-9.7125,15020
2023-10-11 08:50:17,B116,0.133367,-10.1587,11020
2023-10-11 08:52:33,B103,5.34652,-7.4755,15020
2023-10-11 08:57:47,B103,5.31048,-12.7026,15020
2023-10-11 08:59:19,B205,1.6146,-6.73375,15020
2023-10-11 08:59:27,B205,1.75688,-6.73375,15020
2023-10-11 09:00:13,B203,10.0613,-10.0866,11020
2023-10-11 09:07:13,B205,7.9967,-14.6469,15020
2023-10-11 09:10:22,B119,0.1334,-10.2401,11020
2023-10-11 09:11:57,B212,4.81827,-11.8818,15020
2023-10-11 09:19:38,B209,7.75418,-12.0526,15020
2023-10-11 09:21:03,B118,10.8198,-10.9265,11020
2023-10-11 09:26:54,B117,7.35518,-11.8244,15020
2023-10-11 09:30:38,B104,3.82487,-5.56583,15020
2023-10-11 09:34:29,B108,3.9311,0.586483,15020
2023-10-11 09:35:36,B104,1.19917,-10.6127,15020
2023-10-11 09:36:26,B204,0.133367,-6.30855,11020
2023-10-11 09:44:14,B108,8.63307,-9.16223,15020
2023-10-11 09:50:52,B105,6.71722,-5.79603,15020
2023-10-11 09:54:08,B111,17.8272,-12.0023,11020
2023-10-11 09:56:08,B210,5.3519,-1.06457,15020
2023-10-11 10:00:18,B109,6.31223,-6.18117,11020
2023-10-11 10:04:05,B213,8.03127,0.987567,15020
2023-10-11 10:15:12,B110,15.0338,2.91847,11020
2023-10-11 10:16:47,B112,12.7839,-1.71297,15020
2023-10-11 10:26:51,B201,10.1516,-1.78123,15020
2023-10-11 10:33:56,B113,18.8564,8.19542,11020
2023-10-11 10:37:55,B211,11.1515,-1.84928,15020
2023-10-11 10:42:43,B102,8.9263,11.4025,11020
2023-10-11 10:49:33,B202,11.7067,-1.47252,15020
2023-10-11 10:54:20,B207,11.738,11.7979,11020
2023-10-11 11:01:05,B107,11.6213,-1.01038,15020
2023-10-11 11:06:25,B103,12.2284,11.7029,11020
2023-10-11 11:18:51,B1000,17.8463,0.0,15020
2023-10-11 11:23:38,B103,17.3484,-5.5121,11020
2023-10-11 11:32:45,B205,9.2417,-2.62043,11020
2023-10-11 11:33:46,B120,15.0063,2.30393,15020
2023-10-11 11:34:21,B111,1.66667e-05,-22.3601,15020
2023-10-11 11:40:20,B120,6.63938,-4.25205,15020
2023-10-11 11:43:10,B209,0.1334,-1.0475,11020
2023-10-11 11:54:05,B121,13.8457,-6.01433,15020
2023-10-11 11:54:12,B104,11.1652,-0.0793167,11020
2023-10-11 12:06:13,B108,12.1458,-0.0917667,11020
2023-10-11 12:09:40,B204,15.6631,-9.59403,15020
2023-10-11 12:18:20,B105,12.2553,-0.213683,11020
2023-10-11 12:21:46,B109,12.1809,-9.69153,15020
2023-10-11 12:30:16,B214,12.0683,-0.148467,11020
2023-10-11 12:35:45,B122,14.0735,-11.6816,15020
2023-10-11 12:43:09,B215,13.0042,-1.01927,11020
2023-10-11 12:47:07,B110,11.4516,0.950167,15020
2023-10-11 12:49:06,B113,2.05852,10.9751,15020
2023-10-11 12:56:00,B112,12.9918,-1.87765,11020
2023-10-11 13:04:01,B207,1.66667e-05,31.9676,15020
2023-10-11 13:06:47,B216,10.9216,-0.6659,11020
2023-10-11 13:14:38,B205,25.6092,-2.55078,15020
2023-10-11 13:19:52,B119,5.32795,4.20467,15020
2023-10-11 13:20:03,B120,13.3998,-1.93233,11020
2023-10-11 13:25:18,B1000,5.52067,0.0,15020
2023-10-11 13:25:30,B1000,5.7195,0.0,15020
2023-10-11 13:25:54,B119,1.66667e-05,-1.90662,15020
2023-10-11 13:26:26,B113,1.2124,0.0,15020
2023-10-11 13:30:18,B212,10.3811,-0.180017,11020
2023-10-11 13:40:11,B107,10.0151,-0.0617333,11020
2023-10-11 13:50:12,B111,10.145,-0.0733333,11020
2023-10-11 13:51:21,B108,24.917,-3.27847,15020
2023-10-11 13:57:45,B114,6.48098,2.32395,15020
2023-10-11 14:01:18,B116,3.63713,8.77022,15020
2023-10-11 14:02:21,B217,12.2853,-2.2252,11020
2023-10-11 14:10:40,B210,8.44878,-0.540617,11020
2023-10-11 14:11:25,B116,10.1968,-1.3432,15020
2023-10-11 14:20:12,B121,9.67478,-0.082,11020
2023-10-11 14:21:50,B209,10.506,-1.76577,15020
2023-10-11 14:30:13,B218,10.1409,-0.08945,11020
2023-10-11 14:31:38,B112,9.87357,-1.55592,15020
2023-10-11 14:40:46,B115,9.22113,-0.693667,15020
2023-10-11 14:41:13,B219,11.1291,-1.0852,11020
2023-10-11 14:49:40,B109,8.58558,-0.537383,11020
2023-10-11 14:52:37,B123,11.9348,-2.54508,15020
2023-10-11 15:00:08,B122,10.608,-3.01192,11020
2023-10-11 15:01:23,B118,8.84678,-1.30845,15020
2023-10-11 15:05:40,B110,5.67102,-0.549567,11020
2023-10-11 15:10:42,B214,9.39565,-0.620733,15020
2023-10-11 15:15:11,B119,9.6459,-2.56207,11020
2023-10-11 15:16:57,B212,6.3316,-4.86895,15020
2023-10-11 15:22:10,B215,5.30053,-2.08607,15020
2023-10-11 15:23:38,B211,8.57608,-3.50475,11020
2023-10-11 15:31:24,B117,9.32523,-1.32777,15020
2023-10-11 15:35:44,B111,4.4117,-3.65608,15020
2023-10-11 15:35:46,B108,12.2621,-0.633467,11020
2023-10-11 15:41:35,B124,5.93367,-1.50635,15020
2023-10-11 15:47:30,B113,11.8772,-5.37733,11020
2023-10-11 15:51:41,B216,10.1904,-1.61337,15020
2023-10-11 15:56:01,B213,8.64597,-1.88988,11020
2023-10-11 15:56:57,B120,5.33848,-4.86847,15020
2023-10-11 16:01:14,B210,4.36507,-1.15015,15020
2023-10-11 16:05:32,B220,9.64653,-5.40303,11020
2023-10-11 16:10:40,B125,9.53013,-0.596883,15020
2023-10-11 16:12:49,B112,7.41692,-0.68655,11020
2023-10-11 16:16:03,B218,5.46927,-3.98277,15020
2023-10-11 16:19:07,B222,6.43193,-0.985083,11020
2023-10-11 16:21:24,B217,5.41895,-1.3182,15020
2023-10-11 16:23:58,B221,4.9967,0.151583,11020
2023-10-11 16:30:50,B126,9.52462,-0.7594,15020
2023-10-11 16:36:37,B114,12.774,-0.48905,11020
2023-10-11 16:38:16,B127,7.51478,-6.1908,15020
2023-10-11 16:42:51,B115,6.37363,-0.729267,11020
2023-10-11 16:44:14,B128,6.04393,-4.15132,15020
2023-10-11 16:53:25,B121,9.27128,-3.33922,15020
2023-10-11 16:55:14,B116,12.5105,-1.10637,11020
2023-10-11 17:01:03,B119,7.71555,-8.97138,15020
2023-10-11 17:02:21,B123,7.24723,-2.22018,11020
2023-10-11 17:13:10,B223,10.9571,-1.04377,11020
2023-10-11 17:14:35,B211,13.6143,-14.5023,15020
2023-10-11 17:18:46,B117,5.73,-0.640367,11020
2023-10-11 17:23:11,B219,8.68568,-13.1045,15020
2023-10-11 17:28:17,B118,9.65043,-3.1574,11020
2023-10-11 17:35:24,B122,12.3116,-15.3327,15020
2023-10-11 17:35:58,B224,7.81028,-3.33428,11020
2023-10-11 17:43:18,B214,7.47228,-3.1732,11020
2023-10-11 17:44:50,B212,9.51037,-14.7597,15020
2023-10-11 17:51:26,B215,8.26342,-1.3032,11020
2023-10-11 17:51:46,B129,7.01085,-11.6871,15020
2023-10-11 17:55:54,B220,4.22037,-5.82403,15020
2023-10-11 17:55:55,B220,4.24585,-5.82403,15020
2023-10-11 18:02:46,B225,11.4721,-2.64188,11020
2023-10-11 18:04:21,B213,8.52898,-14.2696,15020
2023-10-11 18:11:05,B216,8.45078,-0.9593,11020
2023-10-11 18:11:24,B220,7.13125,-11.3175,15020
2023-10-11 18:12:01,W158,1857.67,0.0,15020
2023-10-11 18:20:58,B124,10.015,-0.840883,11020
2023-10-11 18:20:59,W158,8.96725,0.0,15020
2023-10-11 18:24:49,W158,12.7983,0.0,15020
2023-10-11 18:24:57,B120,9.67422,-12.95,15020
2023-10-11 18:26:55,B222,5.92862,-2.83687,15020
2023-10-11 18:30:14,B221,3.404,5.84257,15020
2023-10-11 18:33:43,B128,12.8883,-3.59578,11020
2023-10-11 18:34:21,B222,4.20667,-10.3641,15020
2023-10-11 18:43:16,B221,8.9158,-7.19652,15020
2023-10-11 18:53:29,B127,10.2953,-5.4084,15020
2023-10-11 18:55:07,B223,1.719,4.95603,15020
2023-10-11 18:56:14,B125,22.6489,-14.1113,11020
2023-10-11 18:57:26,B218,2.3897,14.6498,15020
2023-10-11 18:57:33,B218,2.50977,14.6498,15020
2023-10-11 18:57:37,W158,36.6349,0.0,15020
2023-10-11 19:01:50,B223,4.49337,-1.76018,15020
2023-10-11 19:03:31,B217,7.40735,-9.38525,11020
2023-10-11 19:12:49,B218,11.0726,-0.749283,15020
2023-10-11 19:14:59,B126,11.6095,-8.86133,11020
2023-10-11 19:22:58,B121,8.10952,-4.83745,11020
2023-10-11 19:25:03,B123,12.3088,-0.974683,15020
2023-10-11 19:32:47,B122,9.95402,-2.65805,11020
2023-10-11 19:37:05,B224,12.1184,-1.00968,15020
2023-10-11 19:45:23,B214,8.38628,2.6886,15020
2023-10-11 19:47:24,B219,14.7466,-5.27127,11020
2023-10-11 19:49:01,B215,3.70552,11.0665,15020
2023-10-11 19:58:30,B120,11.2334,-4.37113,11020
2023-10-11 20:01:01,B215,12.092,-0.942083,15020
2023-10-11 20:11:31,B220,13.1588,-5.3965,11020
2023-10-11 20:14:18,B225,13.3726,-2.23123,15020
2023-10-11 20:20:05,B129,8.69977,-1.96288,11020
2023-10-11 20:25:18,B216,11.0759,-1.2237,15020
2023-10-11 20:30:53,B127,10.9326,-0.76205,11020
2023-10-11 20:36:41,B124,11.4609,-0.601167,15020
2023-10-11 20:42:43,B226,11.9587,-0.587333,11020
2023-10-11 20:49:33,B130,12.9564,-1.474,15020
2023-10-11 21:01:11,B125,11.7185,-1.1091,15020
2023-10-11 21:03:31,B218,20.9314,-9.38535,11020
2023-10-11 21:07:36,B221,4.21683,-1.46878,11020
2023-10-11 21:15:49,B131,14.7099,-3.73555,15020
2023-10-11 21:19:24,B227,11.9451,-1.28048,11020
2023-10-11 21:30:54,B223,11.6358,-0.782933,11020
2023-10-11 21:31:29,B217,15.7571,-7.40933,15020
2023-10-11 21:34:28,B126,3.07013,1.60395,15020
2023-10-11 21:41:18,B126,6.91205,-5.30808,15020
2023-10-11 21:42:52,B228,12.0839,-0.7334,11020
2023-10-11 21:55:57,B123,13.2273,-1.82725,11020
2023-10-11 22:02:29,B219,21.176,-2.40072,15020
2023-10-11 22:06:35,B224,10.7696,-0.4635,11020
2023-10-11 22:16:33,B133,14.1654,-1.48273,15020
2023-10-11 22:19:33,B229,13.0875,-1.41757,11020
2023-10-11 22:29:43,B225,10.3102,0.405683,11020
2023-10-11 22:31:31,B220,15.0363,-1.43552,15020
2023-10-11 22:35:17,B129,3.85832,9.78958,15020
2023-10-11 22:35:19,B129,3.88597,9.78958,15020
2023-10-11 22:46:19,B124,16.7328,-1.1937,11020
2023-10-11 22:46:27,B129,11.243,-1.36997,15020
2023-10-11 23:00:52,B226,14.5126,-0.799183,15020
2023-10-11 23:05:34,B130,19.3753,-5.43555,11020
2023-10-11 23:11:52,B221,11.0786,3.20562,15020
2023-10-11 23:12:01,B221,11.2225,3.20562,15020
2023-10-11 23:16:10,B221,4.37755,-1.08852,15020
2023-10-11 23:25:33,B125,20.1241,-10.4263,11020
2023-10-11 23:33:24,B227,17.3119,-3.31702,15020
2023-10-11 23:47:01,B131,21.5916,-16.8845,11020
2023-10-11 23:51:41,B223,18.3769,-6.61035,15020
2023-10-12 00:07:45,B126,20.872,-22.6231,11020
2023-10-12 00:12:22,B228,20.7597,-12.2867,15020
2023-10-12 00:23:11,B127,1.66667e-05,-3.1851,11020
2023-10-12 00:32:59,B224,20.7121,-12.9154,15020
2023-10-12 00:41:33,B133,33.9393,-1.42905,11020
2023-10-12 00:51:31,B229,18.61,-11.4419,15020
2023-10-12 01:00:54,B129,19.4755,-0.771217,11020
2023-10-12 01:19:20,B225,27.8946,-19.253,15020
2023-10-12 01:21:42,B130,2.44805,8.38232,15020
2023-10-12 01:30:30,B226,29.742,-0.379833,11020
2023-10-12 01:50:56,B130,29.3209,-20.8552,15020
2023-10-12 02:00:05,B227,29.7112,0.0423,11020
2023-10-12 02:01:52,B131,11.0187,-1.79048,15020
2023-10-12 02:25:52,B131,24.0868,-25.7939,15020
2023-10-12 02:31:14,B228,31.2859,-1.11015,11020
2023-10-12 03:00:50,B133,35.0532,-0.7637,15020
2023-10-12 03:01:07,B229,30.0162,-0.992967,11020
2023-10-12 03:20:25,B201,19.4246,-0.2842,11020
2023-10-12 03:22:12,B101,21.4412,-2.12152,15020
2023-10-12 03:36:09,B102,14.0347,3.92718,15020
2023-10-12 03:36:13,B102,14.1042,3.92718,15020
2023-10-12 03:40:15,B202,19.9667,-0.117567,11020
2023-10-12 03:41:34,B102,5.4949,-1.48435,15020
2023-10-12 04:00:12,B130,20.0948,-0.07895,11020
2023-10-12 04:01:02,B226,19.5508,-0.951767,15020
2023-10-12 04:16:11,B203,16.1093,-1.05485,11020
2023-10-12 04:23:40,B103,22.7278,-8.59623,15020
2023-10-12 04:30:48,B131,14.7608,-0.68225,11020
2023-10-12 04:36:12,B227,12.6108,-6.12372,15020
2023-10-12 04:46:28,B204,15.7971,-1.34602,11020
2023-10-12 04:50:28,B104,14.3507,-5.391,15020
2023-10-12 05:01:17,B205,14.9456,0.0,11020
2023-10-12 05:05:28,B228,15.0819,-5.38947,15020
2023-10-12 05:16:15,B132,14.971,-16.1292,11020
2023-10-12 05:18:49,B105,13.4358,-3.74187,15020
2023-10-12 05:30:54,B206,14.7786,-15.7744,11020
2023-10-12 05:31:33,B229,12.8127,-1.4712,15020
2023-10-12 05:42:39,B101,11.8821,-0.523067,11020
2023-10-12 05:43:19,B201,11.861,-3.24882,15020
2023-10-12 05:54:15,B102,11.7298,-0.119483,11020
2023-10-12 05:55:08,B202,11.8859,-5.05132,15020
2023-10-12 06:06:41,B210,12.5683,-0.55435,11020
2023-10-12 06:10:45,B106,15.6988,-10.6668,15020
2023-10-12 06:18:25,B207,11.8717,-0.29265,11020
2023-10-12 06:20:10,B107,9.51132,-10.0947,15020
2023-10-12 06:30:44,B103,12.4491,-0.608383,11020
2023-10-12 06:31:14,B203,11.1448,-1.15615,15020
2023-10-12 06:37:45,B205,6.59422,-0.166967,15020
2023-10-12 06:39:34,B115,1.9096,5.50683,15020
2023-10-12 06:41:48,B211,11.1947,-1.66967,11020
2023-10-12 06:47:48,B115,8.31667,-2.72642,15020
2023-10-12 06:52:04,B208,10.4119,-1.9482,11020
2023-10-12 06:53:50,B116,6.11227,-1.25532,15020
2023-10-12 07:00:37,B209,8.6817,-0.4965,11020
2023-10-12 07:01:46,B117,8.0238,-1.6957,15020
2023-10-12 07:08:18,B118,6.60438,-2.21665,15020
2023-10-12 07:10:12,B104,9.71925,-0.0822833,11020
2023-10-12 07:16:04,B204,7.85112,-3.98438,15020
2023-10-12 07:20:45,B212,10.6769,-0.62585,11020
2023-10-12 07:23:32,B108,7.54898,-5.44995,15020
2023-10-12 07:25:18,W100,747.686,0.0,15020
2023-10-12 07:25:57,W100,748.325,0.0,15020
2023-10-12 07:26:10,B109,2.72638,3.9115,15020
2023-10-12 07:26:10,B100,0.0878333,0.0,15020
2023-10-12 07:26:10,B109,2.72195,3.9115,15020
2023-10-12 07:26:14,B100,0.1469,0.0,15020
2023-10-12 07:30:43,B105,10.0957,-0.588183,11020
2023-10-12 07:32:18,B109,6.1272,-2.22003,15020
2023-10-12 07:39:24,B109,7.18087,-9.31748,15020
2023-10-12 07:44:35,B213,14.0004,-4.45518,11020
2023-10-12 07:44:45,B210,5.43352,-2.6676,15020
2023-10-12 07:49:29,B110,4.82897,-1.41315,15020
2023-10-12 07:52:30,B106,1.66667e-05,-12.5133,11020
2023-10-12 07:54:01,B107,9.56502,-3.88678,11020
2023-10-12 07:55:06,B111,5.69352,-1.02325,15020
2023-10-12 08:02:19,B112,7.29817,-2.23802,15020
2023-10-12 08:06:24,B201,12.5297,-6.2831,11020
2023-10-12 08:09:21,B101,7.1137,-3.26833,15020
2023-10-12 08:15:32,B102,6.26592,-3.45083,15020
2023-10-12 08:21:52,B202,15.59,-11.7397,11020
2023-10-12 08:23:17,B211,7.83318,-5.2006,15020
2023-10-12 08:30:35,B213,8.8545,-0.460683,11020
2023-10-12 08:32:40,B113,9.47385,-8.59108,15020
2023-10-12 08:38:31,B208,5.93435,-8.44202,15020
2023-10-12 08:42:27,B116,11.9918,-2.31907,11020
2023-10-12 08:47:32,B207,9.10555,-9.96413,15020
2023-10-12 08:52:35,B103,5.12917,-7.50988,15020
2023-10-12 08:54:11,B203,11.8736,-4.05928,11020
2023-10-12 09:01:29,B205,8.98457,-8.91108,15020
2023-10-12 09:07:27,B118,13.397,2.67703,11020
2023-10-12 09:08:32,B212,7.13247,-8.46015,15020
2023-10-12 09:14:43,B209,6.25973,-7.13648,15020
2023-10-12 09:18:34,B115,11.2471,1.56332,11020
2023-10-12 09:21:36,B117,6.9655,-6.51857,15020
2023-10-12 09:28:30,B104,6.98475,-3.41993,15020
2023-10-12 09:30:43,B111,12.292,-0.5953,11020
2023-10-12 09:37:42,B108,9.2871,-2.62363,15020
2023-10-12 09:42:13,B204,11.6326,-0.0945333,11020
2023-10-12 09:46:46,B105,9.14568,-1.68592,15020
2023-10-12 09:54:12,B109,12.1089,-0.0699167,11020
2023-10-12 09:56:21,B210,9.67228,-1.27482,15020
2023-10-12 09:58:35,B206,4.51567,7.54783,11020
2023-10-12 10:00:22,B213,4.0923,4.7163,15020
2023-10-12 10:07:28,B112,7.19535,7.60437,15020
2023-10-12 10:12:53,B112,0.0,2.10815,15020
2023-10-12 10:13:35,B206,15.1426,-7.46135,11020
2023-10-12 10:17:31,B213,10.1266,-12.4389,15020
2023-10-12 10:24:22,B110,10.9176,-6.24557,11020
2023-10-12 10:26:56,B201,9.49562,-1.85108,15020
2023-10-12 10:30:26,B101,6.2023,-0.3145,11020
2023-10-12 10:38:07,B211,11.2661,-2.03378,15020
2023-10-12 10:42:02,B113,11.7337,0.0852167,11020
2023-10-12 10:49:59,B202,11.9513,-1.90167,15020
2023-10-12 10:55:01,B113,13.1128,-0.894133,11020
2023-10-12 11:00:41,B107,10.7857,-0.603933,15020
2023-10-12 11:06:29,B207,11.5997,-0.360483,11020
2023-10-12 11:12:31,B111,11.9223,-0.4428,15020
2023-10-12 11:18:19,B103,11.9615,-0.188417,11020
2023-10-12 11:25:13,B203,12.7797,-1.13915,15020
2023-10-12 11:31:07,B205,12.9297,-0.984733,11020
2023-10-12 11:32:00,B120,6.87273,4.0715,15020
2023-10-12 11:36:55,B121,5.00298,11.1519,15020
2023-10-12 11:37:20,B120,0.488417,-1.33648,15020
2023-10-12 11:43:56,B209,12.9607,-1.81202,11020
2023-10-12 11:46:31,W977,6.66667e-05,0.0,11020
2023-10-12 11:50:52,B121,13.5366,-2.7897,15020
2023-10-12 11:54:19,B104,10.5163,-0.19485,11020
2023-10-12 12:00:28,B204,9.68585,-0.392133,15020
2023-10-12 12:06:19,B108,12.1286,-0.190117,11020
2023-10-12 12:13:33,B109,13.1742,-1.48295,15020
2023-10-12 12:18:56,B105,12.7497,-0.806417,11020
2023-10-12 12:22:12,B122,8.72005,1.88048,15020
2023-10-12 12:27:40,B206,5.55095,8.41295,15020
2023-10-12 12:30:05,B214,11.2898,0.0372,11020
2023-10-12 12:32:44,B206,5.15053,3.26242,15020
2023-10-12 12:42:17,B215,12.3302,-0.15955,11020
2023-10-12 12:55:07,B112,12.9615,-0.98765,11020
2023-10-12 12:55:25,B110,22.687,-7.3412,15020
2023-10-12 13:06:42,B216,11.7249,-0.5791,11020
2023-10-12 13:10:28,B113,15.1363,-10.3941,15020
2023-10-12 13:19:22,B120,12.8039,-1.2496,11020
2023-10-12 13:23:59,B205,13.5937,-11.9044,15020
2023-10-12 13:30:37,B212,11.3792,-0.495417,11020
2023-10-12 13:35:14,B207,11.337,0.841983,15020
2023-10-12 13:37:45,B108,2.59737,10.328,15020
2023-10-12 13:40:51,B107,10.36,-0.72205,11020
2023-10-12 13:50:19,B111,9.60957,-0.198217,11020
2023-10-12 13:52:33,B108,14.8817,-4.47025,15020
2023-10-12 14:01:10,B217,10.9822,-1.04702,11020
2023-10-12 14:06:48,B114,14.3362,-6.723,15020
2023-10-12 14:13:36,B210,12.5548,-3.46828,11020
2023-10-12 14:23:29,B209,16.7624,-3.40198,15020
